latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,historical_flood_count,infrastructure_score,flood_occurrence_current_event
8.484234,81.47151,0,5613.5,2,4,600,13.0,0,87.5,127.7,0.837,0.456,0.041,1,25,0
8.521777,81.747078,341,10906.7,5,2,2008,75.2,1,78.0,132.0,0.53,0.488,-0.392,0,54,0
6.732967,81.74108,67,779.6,0,2,904,19.8,0,84.8,230.5,0.187,0.122,-0.128,0,72,0
8.899737,81.047609,12,3088.6,6,0,433,1.5,0,139.8,90.7,0.244,0.248,0.094,0,59,0
9.630222,81.54429,31,2260.4,2,4,204,17.4,0,119.6,18.4,0.871,0.303,-0.281,0,10,0
9.455458,81.259728,51,114.3,2,1,417,2.1,0,54.0,54.4,0.246,0.487,0.319,1,12,0
6.797833,81.464568,3,428.3,4,2,593,14.5,0,216.8,193.6,0.675,-0.137,-0.323,2,60,1
5.901183,80.232185,64,357.2,4,1,501,17.6,0,24.3,43.6,0.499,0.037,-0.23,1,53,0
8.353638,79.703152,9,2651.6,5,1,324,39.0,1,33.4,161.5,0.172,0.062,-0.607,0,75,0
9.736439,80.680021,39,848.0,1,0,418,1.0,0,59.5,241.3,0.274,0.238,0.085,0,53,0
8.697749,81.687932,1072,1903.3,5,3,205,59.0,1,150.7,9.5,0.281,0.426,-0.441,0,25,0
6.79684,80.191907,82,2146.5,5,1,398,27.7,1,99.8,437.1,0.924,0.226,-0.095,0,76,0
5.923007,79.958707,15,1992.0,3,0,402,25.3,0,10.6,496.3,0.268,0.49,-0.102,0,44,0
6.520172,80.949808,1099,3080.7,3,4,1846,67.7,1,92.6,336.5,0.336,0.445,-0.163,0,5,0
7.251554,80.253279,13,3461.7,2,2,235,47.9,0,106.9,193.4,0.083,0.392,0.176,0,65,0
9.501625,81.183713,105,2993.6,0,3,486,7.9,0,42.8,479.1,0.698,0.011,-0.157,0,51,0
9.452018,79.700657,134,194.2,0,2,854,73.2,0,29.0,207.6,0.485,0.184,-0.322,1,74,0
8.609099,81.290071,91,691.3,5,4,2327,62.1,1,55.8,42.0,0.526,0.308,0.34,0,78,0
7.984994,81.527284,168,1463.4,6,0,10,4.3,0,28.1,362.6,0.192,0.277,0.352,0,95,0
9.653489,80.802937,27,7318.1,0,1,237,8.4,0,81.4,425.9,0.623,0.299,-0.316,0,71,0
7.310036,81.564048,137,609.8,3,1,1262,57.7,1,72.0,132.0,0.594,0.42,-0.048,0,39,0
7.929623,80.319105,36,600.3,0,4,985,26.8,0,50.0,132.7,0.237,-0.051,-0.301,0,43,0
9.776072,81.044429,62,3941.3,2,4,156,37.4,0,104.1,156.7,0.351,0.115,-0.118,0,56,0
9.263984,79.797405,19,2206.2,0,0,206,8.3,0,78.2,22.3,0.3,0.099,-0.186,0,22,0
7.905198,80.514277,65,403.2,1,0,830,25.4,0,33.1,169.3,0.705,0.371,-0.159,1,20,0
8.297781,81.439465,411,292.2,0,2,783,1.0,0,58.2,452.2,0.37,0.087,-0.014,0,50,0
6.762285,79.950915,108,2994.4,4,4,833,9.7,0,50.0,125.2,0.216,0.176,0.197,0,41,0
8.051034,81.751805,80,1266.3,5,0,486,19.4,1,191.2,422.2,0.564,0.344,0.245,0,27,1
6.900582,79.954459,24,1491.1,0,0,446,14.6,0,79.6,198.9,0.755,0.054,-0.215,0,38,0
8.44032,81.564991,201,200.4,2,4,550,43.1,0,21.8,377.6,0.217,0.694,-0.466,3,42,0
7.607911,81.217243,1385,802.5,5,3,10,40.1,1,60.9,223.3,0.226,-0.199,-0.136,0,72,0
6.882349,79.817656,1269,597.3,2,2,573,32.0,0,4.9,162.6,0.701,-0.255,0.547,0,43,0
8.436862,81.668082,78,297.6,2,2,636,31.2,0,1.4,233.0,0.792,0.792,0.294,0,41,0
7.719113,80.846602,15,459.9,0,3,812,1.0,0,161.1,41.0,0.295,0.27,-0.176,1,43,1
8.537406,80.135693,53,3350.3,3,0,854,52.4,0,23.4,304.1,0.386,0.092,0.075,0,76,0
6.209337,81.882904,67,152.4,4,2,529,1.0,0,88.6,114.4,0.582,0.542,0.327,0,56,0
8.690777,79.970022,64,2251.9,0,2,439,41.8,0,49.7,239.8,0.745,0.313,-0.041,0,39,0
7.690149,80.209075,488,3774.0,0,4,686,40.5,0,17.3,418.1,0.361,-0.035,-0.068,0,54,0
8.980857,80.610317,35,106.6,3,4,464,1.0,0,51.0,214.8,0.524,0.297,0.156,1,59,0
6.624127,81.291856,89,1436.2,0,0,1027,19.8,1,23.9,27.6,0.499,-0.145,-0.237,0,24,0
6.115184,80.864801,19,7164.9,5,4,346,29.1,1,216.1,11.4,0.386,0.044,-0.107,0,65,0
9.933291,80.408402,24,4749.1,0,3,353,24.0,0,25.8,47.4,0.676,0.232,-0.593,0,35,0
6.544776,81.042116,1,1132.3,5,2,296,1.0,1,221.5,224.9,0.944,-0.1,0.051,0,28,1
9.591287,80.202585,148,180.3,3,4,618,39.0,0,95.7,244.7,0.151,0.492,0.254,0,42,0
9.496461,80.497515,66,2369.8,3,4,536,30.1,0,96.0,5.2,0.91,0.353,-0.046,0,52,0
9.668698,79.896521,1154,5695.4,4,4,10,14.7,0,44.2,419.3,0.413,-0.029,-0.208,0,46,0
7.497958,81.107456,73,468.1,0,0,273,4.5,0,29.9,191.7,0.581,0.43,0.08,2,36,0
9.727549,80.788917,47,317.7,3,2,530,12.0,0,122.5,121.4,0.625,0.33,-0.356,0,51,0
7.404319,80.500591,22,234.1,2,1,751,24.1,0,0.4,327.7,0.34,0.324,-0.156,1,66,0
8.523506,81.129581,4,2168.3,4,3,224,10.5,0,112.2,440.4,0.53,-0.152,-0.109,1,46,0
6.084756,81.345961,847,598.4,3,0,2120,57.7,1,5.7,198.7,0.801,0.356,-0.159,0,17,0
7.262566,80.79624,139,1924.7,0,2,413,62.9,0,98.0,255.8,0.592,-0.362,0.021,0,21,0
9.864901,81.082685,13,1138.1,0,2,750,11.5,0,9.7,108.8,0.589,0.348,-0.037,0,33,0
7.45243,81.592717,69,1487.4,0,3,498,1.0,0,23.6,130.5,0.577,0.149,0.268,0,75,0
6.778045,81.229007,6,879.2,5,1,530,12.0,1,30.7,356.1,0.991,-0.12,0.173,0,56,0
8.210165,81.659631,92,462.1,5,1,809,6.9,1,23.8,180.7,0.761,0.358,-0.248,0,58,0
8.537956,81.835379,60,4924.6,0,0,680,28.2,0,269.3,283.9,0.787,0.393,0.087,0,33,1
6.740271,79.724973,74,1436.2,3,3,1952,7.1,1,37.7,27.8,0.53,0.893,0.238,0,41,0
7.333192,80.429252,528,373.7,5,3,837,13.0,1,105.3,90.4,0.789,-0.219,-0.04,0,56,0
7.452168,79.904059,894,6166.2,5,3,956,63.1,1,164.4,18.1,0.481,0.344,0.11,0,23,0
6.363394,79.748845,5,177.6,2,2,1331,36.9,1,179.5,428.7,0.726,0.31,-0.376,0,12,1
9.499435,81.336743,23,2367.8,5,3,294,49.3,1,86.7,111.4,0.162,0.239,0.263,0,46,0
6.783479,79.780469,79,1489.1,2,2,862,1.0,0,150.9,124.2,0.368,0.258,-0.211,0,46,0
7.80521,80.123818,4,2668.2,3,2,375,4.3,0,39.8,200.5,0.659,0.154,-0.373,0,77,0
6.477491,80.666748,12,1176.6,4,4,798,21.2,0,104.6,73.8,0.535,0.188,0.227,0,48,0
9.049627,79.653435,1,2960.5,4,1,385,34.0,0,191.5,15.3,0.649,0.314,0.287,1,40,0
8.98329,80.778968,145,1216.4,0,2,714,1.0,0,42.5,363.3,0.73,0.59,0.321,0,61,0
7.782097,81.481468,815,798.7,4,3,1362,39.1,1,61.5,137.3,0.323,-0.276,0.034,0,37,0
7.291758,81.157232,110,421.9,5,2,624,15.0,1,81.1,293.3,0.529,0.538,0.04,2,30,0
8.888086,79.977407,32,6652.9,3,4,356,38.9,0,107.6,422.1,0.271,0.02,-0.041,0,34,1
6.458896,79.986085,103,1806.9,6,4,293,44.9,0,275.5,139.3,0.626,-0.133,0.155,0,43,0
9.613638,79.934727,139,1167.4,4,1,558,4.6,0,106.6,227.8,0.347,-0.027,0.067,0,39,0
8.157761,80.622037,1,2216.5,6,0,394,34.6,0,23.4,72.5,0.097,-0.052,0.001,1,20,0
8.606307,81.670364,72,1617.2,5,3,1796,29.0,1,163.4,190.2,0.348,-0.05,-0.317,0,56,0
7.694665,81.569007,49,68.8,3,4,1550,76.2,1,13.4,255.1,0.64,0.236,0.209,1,63,0
6.031328,80.100784,60,1463.1,0,3,338,25.6,0,103.9,461.8,0.238,-0.049,-0.167,0,67,0
9.371416,80.418241,50,767.4,5,2,409,13.0,1,162.6,79.0,0.426,0.074,-0.104,0,51,0
8.886209,80.34855,134,694.5,0,4,128,10.9,0,113.8,2.6,0.222,-0.1,0.212,0,38,0
9.084833,80.466593,52,292.4,6,1,1165,61.7,1,131.3,90.8,0.696,-0.149,0.566,0,84,0
6.500199,81.195195,997,1738.2,2,3,393,1.0,0,56.4,128.2,0.838,0.831,0.015,0,13,0
7.468677,79.731869,50,352.9,0,3,496,23.0,0,65.2,26.4,0.502,0.184,-0.048,0,68,0
9.554205,80.155601,40,193.5,2,2,347,16.6,0,197.3,316.2,0.642,0.1,-0.036,1,53,1
6.684932,81.866939,56,250.9,5,1,390,1.0,1,39.2,16.1,0.77,0.39,-0.27,0,38,0
9.845297,80.522006,50,873.5,4,2,450,22.3,0,148.0,468.5,0.718,0.055,-0.317,0,77,0
8.441079,81.75901,20,1036.3,0,4,51,1.0,0,48.9,190.9,0.667,0.036,-0.055,0,48,0
6.228264,80.148627,1497,3757.7,0,4,664,9.5,0,23.5,237.8,0.391,-0.002,0.239,0,63,0
8.587963,81.778866,72,2010.0,2,2,239,1.3,0,5.7,365.2,0.515,0.51,-0.118,0,57,0
8.053456,81.065213,118,1486.9,1,1,547,66.0,0,122.2,334.1,0.358,0.004,0.114,0,64,0
7.316091,81.82447,1495,2232.6,2,0,924,18.8,0,55.5,314.7,0.274,0.081,0.207,0,31,0
9.042923,80.906314,483,1.7,2,0,150,49.4,0,44.2,186.2,0.434,0.565,-0.211,1,6,0
7.009759,80.877937,43,720.4,2,0,425,14.5,0,13.9,148.6,0.434,0.808,-0.232,0,51,0
8.437525,81.872161,96,897.6,2,0,246,16.4,0,24.6,119.3,0.299,0.32,-0.04,0,34,0
8.137365,79.698419,222,7977.5,1,2,771,29.0,0,72.3,106.6,0.822,0.093,0.166,0,42,0
9.715438,81.126359,39,1805.4,3,4,622,1.7,0,7.7,8.8,0.705,0.507,0.064,0,42,0
6.571098,81.470265,4,1086.5,3,3,1007,65.3,1,188.3,331.7,0.959,0.713,0.15,0,47,1
8.050267,79.978376,92,3139.3,0,3,461,36.5,0,150.1,227.9,0.1,0.09,-0.273,0,40,0
9.050919,81.090594,71,1992.5,4,1,691,2.5,0,73.4,223.8,0.849,-0.023,0.037,0,48,0
9.535346,79.678059,22,1322.8,5,1,679,18.5,1,150.6,154.8,0.362,0.416,-0.268,0,62,0
7.233093,81.575207,74,53.8,0,1,569,35.5,0,65.2,93.4,0.232,-0.146,0.052,0,37,0
9.493821,80.597982,1055,1646.1,4,3,336,13.8,0,160.8,255.3,0.887,0.243,-0.154,0,21,0
6.302097,80.724084,565,34.4,0,3,442,38.7,0,137.5,433.9,0.336,0.326,0.075,0,78,0
8.539923,80.250197,25,111.8,0,2,689,23.6,0,90.7,42.9,0.525,0.48,0.168,1,34,0
7.31415,80.145931,54,1287.3,5,4,220,1.0,1,21.2,295.8,0.588,0.052,-0.466,0,65,0
6.609253,81.242928,6,2407.8,5,0,1400,54.7,1,43.9,387.3,0.494,0.2,-0.452,0,26,0
6.966133,81.097539,59,589.1,4,0,266,29.8,0,139.2,187.7,0.325,0.173,0.166,0,20,0
7.677981,79.869765,232,2493.4,5,1,871,28.5,1,71.9,383.5,0.912,-0.161,-0.231,0,20,0
7.178379,79.749955,34,3927.3,1,3,339,1.0,0,169.1,38.7,0.912,0.327,-0.189,0,47,0
6.591105,80.305828,629,252.2,0,4,662,33.9,0,24.8,472.6,0.39,0.064,-0.217,0,7,0
6.055064,79.70173,63,2697.8,0,4,770,35.7,0,210.5,658.0,0.304,0.062,0.161,0,28,0
9.291495,81.792355,7,414.3,1,0,156,21.8,0,123.0,403.0,0.877,0.246,-0.094,1,24,1
7.033404,81.420694,4,1470.2,0,3,492,13.9,0,89.7,136.8,0.38,0.088,-0.038,0,16,0
6.835758,81.896221,18,267.9,5,1,790,2.1,1,80.6,552.8,0.799,0.111,-0.28,1,40,1
6.921218,81.105532,1388,1287.3,4,4,250,33.9,0,56.1,90.5,0.802,0.477,-0.218,0,57,0
9.893166,81.499618,47,1101.6,5,0,1076,23.6,1,54.9,176.8,0.703,-0.212,0.424,0,25,0
7.246846,79.690199,51,275.3,0,0,616,42.3,0,97.8,150.4,0.509,-0.228,-0.01,0,74,0
9.775468,80.134424,89,1979.4,6,0,283,37.9,0,47.6,137.5,0.402,0.353,0.719,0,19,0
8.853383,80.638774,95,5966.1,5,0,1980,51.7,1,113.2,313.1,0.566,0.158,-0.087,0,43,0
7.262646,81.567581,34,5479.1,5,2,126,45.2,1,270.2,314.4,0.675,0.627,-0.017,0,70,1
9.198161,79.958655,37,107.5,4,4,373,16.8,0,64.8,131.2,0.777,0.138,-0.092,0,22,0
7.80567,81.605451,106,241.9,2,0,331,20.8,0,6.8,230.3,0.428,0.647,-0.002,0,66,0
8.834399,81.252654,35,547.0,0,4,343,1.0,0,7.0,111.7,0.205,0.63,0.027,0,33,0
6.798718,80.735141,97,2072.8,5,0,305,31.7,1,132.0,231.6,0.409,-0.465,-0.33,1,61,0
9.546076,81.368952,49,211.6,0,0,633,29.4,0,60.9,257.6,0.965,-0.165,0.25,1,52,0
8.660837,81.464564,54,1889.6,3,1,10,62.3,0,43.9,199.9,0.57,0.113,-0.133,0,77,0
9.65516,79.775524,11,933.0,1,3,595,1.0,0,150.3,302.4,0.73,-0.303,-0.185,0,59,1
8.968501,81.432117,905,4979.0,6,0,92,30.9,0,168.8,238.5,0.802,-0.158,0.258,0,18,0
9.371109,81.067864,58,3176.3,0,2,274,20.7,0,24.2,122.7,0.774,0.077,-0.129,0,41,0
9.065842,80.422165,68,4700.1,2,1,651,16.1,0,10.5,526.1,0.273,0.398,-0.21,0,12,0
7.856747,81.368923,133,3498.6,3,0,515,8.0,0,182.3,221.2,0.546,0.576,0.05,0,46,0
9.684185,80.70267,1231,8586.4,0,1,84,44.4,0,98.1,188.2,0.936,-0.218,0.334,0,30,0
7.555972,80.595705,720,187.7,6,4,587,30.8,0,49.0,388.9,0.443,0.01,0.371,0,12,1
8.69369,79.756688,645,2785.7,0,4,2501,51.0,1,56.8,379.3,0.268,-0.269,0.276,0,57,0
6.091357,80.636059,9,37.8,6,0,519,26.7,0,59.4,151.4,0.561,0.13,0.53,2,32,0
6.436532,80.809868,40,406.1,2,3,337,1.7,0,77.0,234.6,0.071,-0.044,0.02,1,31,0
6.409666,80.091794,40,1935.7,3,3,1042,20.8,1,111.2,188.7,0.674,0.632,0.205,0,39,0
7.414437,81.614623,42,254.6,0,1,1566,54.9,1,113.2,393.3,0.787,0.065,0.007,2,31,1
8.482632,80.202332,40,2339.7,2,2,397,6.0,0,35.0,343.5,0.702,0.401,0.328,0,50,0
6.2674,79.969848,102,1544.6,0,2,94,31.2,0,27.3,175.3,0.258,0.423,0.012,0,63,0
6.174018,80.549706,55,5881.4,5,1,544,33.2,1,125.3,85.1,0.594,0.089,-0.025,0,51,0
7.498068,80.794126,118,502.7,3,2,314,1.0,0,27.2,229.5,0.378,0.179,0.432,0,33,0
8.279205,79.803761,149,5115.0,5,1,1838,82.9,1,17.8,358.9,0.575,-0.097,-0.399,0,6,0
8.964729,80.171235,12,4774.6,4,3,196,45.9,0,15.1,175.0,0.18,-0.041,0.0,0,35,0
8.300962,81.846793,713,94.3,6,1,10,61.5,0,62.4,512.4,0.567,0.654,0.265,1,72,1
9.829288,81.013614,847,1275.9,4,4,1692,62.1,1,122.0,250.6,0.455,-0.361,0.007,0,85,0
9.632283,79.726631,22,1804.1,0,4,258,6.0,0,127.1,158.2,0.462,0.192,-0.623,0,25,0
6.782481,80.644057,337,1336.2,3,3,521,16.1,0,38.4,84.3,0.932,0.093,0.107,0,85,0
9.57936,80.334029,608,11003.5,4,4,762,4.7,0,73.9,210.9,0.455,0.224,0.152,0,40,0
9.018142,80.213131,71,380.1,0,0,339,33.6,0,181.1,156.6,0.307,0.505,0.383,1,88,0
8.972489,80.500039,75,459.8,2,0,442,32.7,0,8.8,68.3,0.396,0.188,-0.12,0,18,0
6.014691,81.763639,56,321.0,6,1,274,13.1,0,20.0,204.9,0.304,0.08,0.186,0,63,0
9.018552,80.67232,37,4550.9,6,4,435,21.1,0,36.9,10.3,0.191,0.098,0.34,1,88,0
7.239137,81.176597,75,1286.4,2,2,532,1.0,0,14.7,363.9,0.939,0.47,0.322,0,32,0
9.312579,81.614922,79,2582.4,0,1,691,9.1,0,104.0,482.8,0.542,0.065,0.099,0,53,0
7.466221,81.128903,572,3177.9,3,2,399,15.2,0,49.0,119.1,0.243,0.421,0.017,0,28,0
9.126056,80.656277,673,4847.4,2,4,872,59.9,0,20.6,109.1,0.176,0.32,0.183,0,49,0
7.231372,81.878007,43,3195.0,5,0,77,1.0,1,174.8,353.7,0.044,0.127,0.314,0,43,1
7.002331,81.033538,54,923.4,6,1,210,35.1,0,58.2,469.2,0.637,-0.299,0.184,0,48,0
7.567423,80.663807,137,474.8,2,4,296,39.7,0,101.1,15.3,0.163,0.271,-0.31,1,28,0
7.062722,80.605021,48,397.4,6,2,401,1.0,0,30.6,337.9,0.731,-0.218,-0.327,0,58,0
9.589611,79.969271,4,351.8,3,1,832,44.3,0,84.2,270.6,0.488,0.444,-0.103,2,39,1
7.618475,81.208092,46,697.1,3,2,71,30.5,0,55.9,114.2,0.593,0.023,-0.063,1,48,0
9.628497,79.735328,188,2114.1,3,0,654,24.1,0,16.5,142.4,0.797,-0.258,-0.073,0,54,0
7.260512,79.681449,3,2883.1,5,3,1082,47.9,1,85.9,35.1,0.775,0.192,-0.044,1,62,0
9.124201,80.429407,4,779.7,2,2,221,35.4,0,57.1,31.2,0.515,0.248,-0.335,0,80,0
6.38214,80.568572,35,638.5,5,3,149,4.6,1,16.0,103.1,0.706,0.063,0.17,0,57,0
7.213317,81.664858,66,2419.5,1,1,143,22.1,0,18.2,186.7,0.839,-0.001,0.183,0,49,0
8.922686,80.651477,55,2426.4,4,4,84,17.9,0,51.0,111.0,0.448,-0.006,-0.406,0,79,0
6.389186,81.543725,50,2594.4,4,0,596,33.2,0,108.5,486.2,0.766,-0.159,-0.086,0,17,0
9.03434,80.617837,126,2097.1,5,1,473,1.0,1,128.3,449.9,0.585,-0.211,-0.399,0,5,0
6.518629,81.525332,42,281.9,6,0,162,22.3,0,71.1,257.5,0.429,0.043,0.048,0,68,0
8.3516,80.268352,155,2078.0,5,2,663,27.3,1,136.6,92.3,0.334,0.17,-0.67,0,72,0
7.327247,81.122452,3,2301.5,6,0,362,20.3,0,39.8,278.2,0.273,0.401,0.143,2,75,0
6.345988,80.730576,592,4636.9,6,4,713,1.0,0,40.4,102.5,0.359,0.218,0.043,0,31,0
9.463674,80.253631,596,9201.4,5,2,10,37.2,1,33.5,149.0,0.253,0.382,0.128,0,55,0
7.778372,81.792354,19,2938.3,2,3,792,19.5,0,24.4,319.8,0.841,0.307,0.129,0,43,0
8.823752,80.516724,44,1181.5,0,2,622,11.9,0,79.6,18.5,0.393,0.287,-0.32,0,89,0
9.239094,80.101062,10,8120.1,0,1,498,22.9,0,9.5,234.2,0.333,0.078,0.354,1,60,0
7.851618,81.819563,614,1397.8,0,4,516,11.3,0,107.0,135.8,0.478,0.291,-0.099,0,38,0
8.016738,81.795809,138,813.5,0,3,439,9.3,0,94.1,292.9,0.37,0.081,0.146,0,47,0
8.358949,81.871972,472,2097.8,3,3,559,9.4,0,129.1,64.9,0.156,0.418,-0.161,0,52,0
7.514314,81.780507,25,1257.1,1,2,345,13.4,0,33.9,133.7,0.377,0.181,-0.029,0,27,0
6.863701,79.651587,386,3623.8,0,1,10,11.1,0,20.1,451.8,0.679,0.094,-0.138,0,56,0
8.640445,80.522811,31,79.3,5,4,58,29.2,1,35.3,122.6,0.618,-0.128,-0.054,0,61,0
6.033314,81.168156,13,2539.7,5,1,414,44.1,1,9.7,218.4,0.389,-0.044,0.2,0,41,0
9.835208,81.146418,18,3059.5,6,0,313,2.9,0,1.0,228.9,0.159,-0.027,0.361,0,67,0
6.656544,80.535006,178,575.7,1,0,421,27.6,0,60.5,309.4,0.572,-0.496,-0.127,0,63,0
8.376602,79.974151,144,895.3,0,4,250,1.0,0,4.1,177.7,0.66,0.23,0.046,0,22,0
8.194987,79.787605,12,56.3,3,0,237,23.1,0,225.1,215.1,0.038,0.467,-0.207,1,40,1
9.188753,80.980022,160,3498.2,0,4,55,65.5,0,12.9,152.4,0.17,-0.256,0.344,0,25,0
6.623205,80.228034,748,2801.7,0,3,397,23.0,0,104.9,105.3,0.507,-0.285,-0.212,0,89,0
7.255904,81.860854,134,561.8,0,3,827,53.2,0,62.0,17.0,0.451,0.438,-0.062,0,34,0
8.96168,80.341922,28,3171.8,1,0,210,11.5,0,172.4,353.0,0.687,-0.132,-0.025,0,35,1
7.970794,81.566036,105,2181.5,6,3,290,31.8,0,32.9,40.3,0.266,-0.023,0.417,0,68,0
7.466754,80.358969,52,358.1,0,2,472,16.5,0,36.4,154.8,0.434,0.353,-0.268,0,45,0
6.105596,80.369305,58,74.7,0,3,1229,68.4,1,75.0,79.8,0.349,-0.478,-0.049,0,15,0
6.646552,80.99466,86,1896.9,0,4,1011,1.0,1,13.9,109.3,0.556,0.165,0.002,0,50,0
6.046163,80.214271,13,1014.2,0,3,416,20.6,0,91.2,421.9,0.549,0.256,0.136,0,68,0
7.319439,80.835068,85,6504.2,0,2,10,35.5,0,139.1,7.8,0.067,0.08,-0.267,0,69,0
8.292047,80.371025,64,235.2,4,1,533,23.0,0,92.7,324.1,0.581,-0.058,0.076,0,79,0
6.752384,80.380391,74,2338.7,5,2,74,13.9,1,169.5,154.8,0.634,-0.087,0.067,0,5,0
9.118099,81.632605,10,1351.5,2,0,604,17.7,0,125.4,261.1,0.684,0.468,0.005,0,74,0
9.576679,80.783629,114,3624.7,3,0,601,12.5,0,109.6,224.5,0.27,0.262,0.134,0,59,0
6.884254,80.932677,31,4119.2,3,1,61,11.7,0,118.8,202.7,0.398,0.427,-0.202,0,54,0
8.70072,80.537515,2,1696.0,5,2,10,40.1,1,158.6,315.9,0.926,0.071,-0.019,0,71,1
6.829636,81.212478,72,5727.9,4,1,351,38.5,0,74.5,112.6,0.935,0.345,-0.219,0,49,0
7.175104,80.908438,32,1328.7,1,3,318,8.9,0,79.5,61.6,0.56,0.292,0.196,0,18,0
6.350626,81.644569,80,93.5,2,4,261,32.6,0,109.0,171.4,0.311,0.609,0.295,0,30,0
9.213766,79.733352,24,2094.4,5,0,367,20.1,1,106.8,90.1,0.479,0.21,-0.026,0,26,0
8.834993,81.712967,63,5351.4,4,0,1007,33.9,1,107.8,465.5,0.605,0.075,0.055,0,73,1
7.025069,80.28942,1738,3391.6,4,3,603,2.4,0,43.4,137.3,0.846,0.522,-0.058,0,24,0
8.793453,81.131391,75,1876.2,2,1,10,4.2,0,26.8,106.0,0.27,0.586,0.026,0,57,0
8.679456,79.976974,17,893.8,3,2,916,16.8,0,16.1,506.4,0.448,0.019,0.382,0,38,0
9.628627,80.057478,109,143.2,6,1,552,14.9,0,72.6,225.2,0.746,0.306,0.303,2,62,0
9.497424,80.194207,4,983.1,5,1,82,1.0,1,143.2,143.4,0.362,0.089,-0.127,1,12,0
9.452952,81.156155,29,438.1,0,3,320,38.5,0,86.5,349.5,0.799,0.19,0.047,1,18,1
6.007212,81.702922,95,1365.2,5,0,377,17.5,1,34.9,388.4,0.762,-0.265,0.285,0,77,0
6.163245,81.252126,139,1935.4,0,1,404,26.2,0,55.6,318.7,0.584,-0.02,0.122,0,41,0
8.519754,80.720259,31,291.3,6,1,360,19.4,0,140.2,209.8,0.822,0.29,0.205,1,35,0
6.206645,80.194104,90,5375.0,6,1,1211,52.0,1,53.0,313.8,0.346,0.13,0.41,0,19,0
6.644237,80.776411,14,1125.1,5,1,848,12.0,1,59.7,185.8,0.339,0.259,0.205,0,62,0
6.982511,79.79614,9,1232.3,3,4,625,36.0,0,132.6,120.4,0.648,-0.082,0.2,1,77,0
7.331608,81.20803,15,2884.5,5,3,2441,30.7,1,50.2,291.1,0.385,0.095,-0.061,0,49,0
8.040879,81.765475,30,3171.3,0,2,471,3.8,0,154.6,311.1,0.917,0.108,-0.37,0,50,0
9.270773,80.55538,107,3478.7,0,0,134,2.7,0,79.5,192.6,0.855,-0.161,-0.294,0,11,0
6.154949,80.262076,66,1313.0,5,4,149,33.7,1,115.9,159.1,0.552,0.052,-0.009,0,76,0
6.316759,79.711894,44,1774.6,5,1,796,17.7,1,50.0,69.2,0.164,0.072,-0.273,0,62,0
8.919775,80.291637,1474,1816.0,3,4,651,14.5,0,90.9,135.1,0.625,0.311,0.427,0,30,0
9.305393,80.392234,50,185.6,4,0,763,37.1,0,23.3,110.0,0.357,0.165,-0.16,0,45,0
6.813502,80.107376,81,174.3,1,2,1314,46.2,1,17.7,144.6,0.588,0.182,-0.112,1,5,0
8.366764,80.20811,83,435.7,2,2,1716,42.4,1,67.8,358.1,0.284,0.557,-0.099,0,80,1
7.026538,79.728811,72,3517.9,0,3,890,16.8,0,116.0,169.5,0.422,0.067,0.025,0,65,0
6.274104,81.32431,59,1375.6,4,0,363,28.7,0,13.3,193.0,0.229,-0.203,-0.004,0,52,0
7.813292,79.706655,665,1617.9,2,2,10,48.9,0,114.3,343.6,0.725,0.192,0.331,0,53,0
8.82617,81.022858,107,801.2,6,3,618,36.6,0,200.6,176.2,0.115,-0.094,0.081,0,40,0
8.172244,80.95495,12,2934.2,2,4,474,15.8,0,6.6,158.5,0.471,0.041,-0.184,0,59,0
7.537642,81.422304,726,1143.5,5,4,546,23.9,1,34.4,18.7,0.414,0.335,0.206,0,40,0
9.421097,80.38587,29,880.0,3,1,268,52.6,0,187.0,312.1,0.334,-0.168,-0.135,0,57,1
8.820016,80.465274,60,713.2,2,1,402,23.1,0,69.5,333.5,0.146,0.522,0.05,0,76,0
6.096056,80.857569,215,1260.0,4,0,560,31.0,0,179.3,239.0,0.07,-0.055,0.379,0,39,0
6.152022,80.109495,10,270.6,0,4,647,16.1,0,68.5,6.6,0.464,0.149,-0.305,1,31,0
6.221555,81.35272,43,1252.8,2,3,77,22.1,0,72.5,254.4,0.803,0.421,0.386,0,23,0
9.516309,80.659993,3,1643.6,2,1,1444,7.7,1,87.7,459.3,0.659,0.452,0.021,1,41,1
8.54966,80.727718,129,77.7,4,1,1458,61.6,1,82.2,209.9,0.29,-0.396,-0.031,0,48,0
9.652552,80.070388,96,372.1,4,0,120,9.8,0,40.9,44.9,0.446,0.201,-0.056,0,47,0
8.945325,80.564337,109,2642.5,1,4,292,5.6,0,26.9,187.1,0.614,0.427,-0.03,0,68,0
7.626417,80.882139,45,4586.4,5,2,435,58.0,1,290.6,162.2,0.143,0.227,-0.042,0,63,0
9.091525,80.873261,71,3754.5,6,3,191,39.8,0,68.8,158.4,0.856,0.04,0.219,1,26,0
8.019593,80.16881,68,942.3,4,0,535,53.2,0,120.6,121.0,0.39,-0.585,-0.133,0,49,0
6.645818,79.836645,1244,372.3,0,2,1526,56.0,1,65.7,45.5,0.282,0.387,0.236,2,45,0
